phase,run_date,query_id,intent_group,locale,engine,repetition,model,valid_grounded_response,firm_id,display_name,canonical_domain,named_in_answer,matched_name_or_alias,cited_domain,matched_domain,citation_url,source_only,observed,match_status,ambiguous_terms
production,2026-07-30,FA-GD-01,geographic_discovery,"Manchester, England",gemini,2,gemini-3-flash-preview,true,brigroup.co.uk,BRI Wealth Management,brigroup.co.uk,false,,false,,,false,false,automatic,[]
production,2026-07-30,FA-GD-01,geographic_discovery,"Manchester, England",gemini,3,gemini-3-flash-preview,true,brigroup.co.uk,BRI Wealth Management,brigroup.co.uk,false,,false,,,false,false,automatic,[]
production,2026-07-30,FA-GD-01,geographic_discovery,"Manchester, England",openai,1,gpt-5.4-2026-03-05,true,brigroup.co.uk,BRI Wealth Management,brigroup.co.uk,false,,false,,,false,false,automatic,[]
production,2026-07-30,FA-GD-01,geographic_discovery,"Manchester, England",openai,2,gpt-5.4-2026-03-05,true,brigroup.co.uk,BRI Wealth Management,brigroup.co.uk,false,,false,,,false,false,automatic,[]
production,2026-07-30,FA-GD-01,geographic_discovery,"Manchester, England",openai,3,gpt-5.4-2026-03-05,true,brigroup.co.uk,BRI Wealth Management,brigroup.co.uk,false,,false,,,false,false,automatic,[]
production,2026-07-30,FA-GD-01,geographic_discovery,"Manchester, England",perplexity,1,sonar-pro,true,brigroup.co.uk,BRI Wealth Management,brigroup.co.uk,false,,false,,,false,false,automatic,[]
production,2026-07-30,FA-GD-01,geographic_discovery,"Manchester, England",perplexity,2,sonar-pro,true,brigroup.co.uk,BRI Wealth Management,brigroup.co.uk,false,,false,,,false,false,automatic,[]
production,2026-07-30,FA-GD-01,geographic_discovery,"Manchester, England",perplexity,3,sonar-pro,true,brigroup.co.uk,BRI Wealth Management,brigroup.co.uk,false,,false,,,false,false,automatic,[]
production,2026-07-30,FA-GD-02,geographic_discovery,"Bristol, England",gemini,1,gemini-3-flash-preview,true,brigroup.co.uk,BRI Wealth Management,brigroup.co.uk,false,,false,,,false,false,automatic,[]
production,2026-07-30,FA-GD-02,geographic_discovery,"Bristol, England",gemini,2,gemini-3-flash-preview,true,brigroup.co.uk,BRI Wealth Management,brigroup.co.uk,false,,false,,,false,false,automatic,[]
production,2026-07-30,FA-GD-02,geographic_discovery,"Bristol, England",gemini,3,gemini-3-flash-preview,true,brigroup.co.uk,BRI Wealth Management,brigroup.co.uk,false,,false,,,false,false,automatic,[]
production,2026-07-30,FA-GD-02,geographic_discovery,"Bristol, England",openai,1,gpt-5.4-2026-03-05,true,brigroup.co.uk,BRI Wealth Management,brigroup.co.uk,false,,false,,,false,false,automatic,[]
production,2026-07-30,FA-GD-02,geographic_discovery,"Bristol, England",openai,2,gpt-5.4-2026-03-05,true,brigroup.co.uk,BRI Wealth Management,brigroup.co.uk,false,,false,,,false,false,automatic,[]
production,2026-07-30,FA-GD-02,geographic_discovery,"Bristol, England",openai,3,gpt-5.4-2026-03-05,true,brigroup.co.uk,BRI Wealth Management,brigroup.co.uk,false,,false,,,false,false,automatic,[]
production,2026-07-30,FA-GD-02,geographic_discovery,"Bristol, England",perplexity,1,sonar-pro,true,brigroup.co.uk,BRI Wealth Management,brigroup.co.uk,false,,false,,,false,false,automatic,[]
production,2026-07-30,FA-GD-02,geographic_discovery,"Bristol, England",perplexity,2,sonar-pro,true,brigroup.co.uk,BRI Wealth Management,brigroup.co.uk,false,,false,,,false,false,automatic,[]
production,2026-07-30,FA-GD-02,geographic_discovery,"Bristol, England",perplexity,3,sonar-pro,true,brigroup.co.uk,BRI Wealth Management,brigroup.co.uk,false,,false,,,false,false,automatic,[]
production,2026-07-30,FA-GD-03,geographic_discovery,"Edinburgh, Scotland",gemini,1,gemini-3-flash-preview,true,brigroup.co.uk,BRI Wealth Management,brigroup.co.uk,false,,false,,,false,false,automatic,[]
production,2026-07-30,FA-GD-03,geographic_discovery,"Edinburgh, Scotland",gemini,2,gemini-3-flash-preview,true,brigroup.co.uk,BRI Wealth Management,brigroup.co.uk,false,,false,,,false,false,automatic,[]
production,2026-07-30,FA-GD-03,geographic_discovery,"Edinburgh, Scotland",gemini,3,gemini-3-flash-preview,true,brigroup.co.uk,BRI Wealth Management,brigroup.co.uk,false,,false,,,false,false,automatic,[]
production,2026-07-30,FA-GD-03,geographic_discovery,"Edinburgh, Scotland",openai,1,gpt-5.4-2026-03-05,true,brigroup.co.uk,BRI Wealth Management,brigroup.co.uk,false,,false,,,false,false,automatic,[]
production,2026-07-30,FA-GD-03,geographic_discovery,"Edinburgh, Scotland",openai,2,gpt-5.4-2026-03-05,true,brigroup.co.uk,BRI Wealth Management,brigroup.co.uk,false,,false,,,false,false,automatic,[]
production,2026-07-30,FA-GD-03,geographic_discovery,"Edinburgh, Scotland",openai,3,gpt-5.4-2026-03-05,true,brigroup.co.uk,BRI Wealth Management,brigroup.co.uk,false,,false,,,false,false,automatic,[]
production,2026-07-30,FA-GD-03,geographic_discovery,"Edinburgh, Scotland",perplexity,1,sonar-pro,true,brigroup.co.uk,BRI Wealth Management,brigroup.co.uk,false,,false,,,false,false,automatic,[]
production,2026-07-30,FA-GD-03,geographic_discovery,"Edinburgh, Scotland",perplexity,2,sonar-pro,true,brigroup.co.uk,BRI Wealth Management,brigroup.co.uk,false,,false,,,false,false,automatic,[]
production,2026-07-30,FA-GD-03,geographic_discovery,"Edinburgh, Scotland",perplexity,3,sonar-pro,true,brigroup.co.uk,BRI Wealth Management,brigroup.co.uk,false,,false,,,false,false,automatic,[]
production,2026-07-30,FA-GD-04,geographic_discovery,"Cardiff, Wales",gemini,1,gemini-3-flash-preview,true,brigroup.co.uk,BRI Wealth Management,brigroup.co.uk,false,,false,,,false,false,automatic,[]
production,2026-07-30,FA-GD-04,geographic_discovery,"Cardiff, Wales",gemini,2,gemini-3-flash-preview,true,brigroup.co.uk,BRI Wealth Management,brigroup.co.uk,false,,false,,,false,false,automatic,[]
production,2026-07-30,FA-GD-04,geographic_discovery,"Cardiff, Wales",gemini,3,gemini-3-flash-preview,true,brigroup.co.uk,BRI Wealth Management,brigroup.co.uk,false,,false,,,false,false,automatic,[]
production,2026-07-30,FA-GD-04,geographic_discovery,"Cardiff, Wales",openai,1,gpt-5.4-2026-03-05,true,brigroup.co.uk,BRI Wealth Management,brigroup.co.uk,false,,false,,,false,false,automatic,[]
production,2026-07-30,FA-GD-04,geographic_discovery,"Cardiff, Wales",openai,2,gpt-5.4-2026-03-05,true,brigroup.co.uk,BRI Wealth Management,brigroup.co.uk,false,,false,,,false,false,automatic,[]
production,2026-07-30,FA-GD-04,geographic_discovery,"Cardiff, Wales",openai,3,gpt-5.4-2026-03-05,true,brigroup.co.uk,BRI Wealth Management,brigroup.co.uk,false,,false,,,false,false,automatic,[]
production,2026-07-30,FA-GD-04,geographic_discovery,"Cardiff, Wales",perplexity,1,sonar-pro,true,brigroup.co.uk,BRI Wealth Management,brigroup.co.uk,false,,false,,,false,false,automatic,[]
production,2026-07-30,FA-GD-04,geographic_discovery,"Cardiff, Wales",perplexity,2,sonar-pro,true,brigroup.co.uk,BRI Wealth Management,brigroup.co.uk,false,,false,,,false,false,automatic,[]
production,2026-07-30,FA-GD-04,geographic_discovery,"Cardiff, Wales",perplexity,3,sonar-pro,true,brigroup.co.uk,BRI Wealth Management,brigroup.co.uk,false,,false,,,false,false,automatic,[]
production,2026-07-30,FA-GD-05,geographic_discovery,"Belfast, Northern Ireland",gemini,1,gemini-3-flash-preview,true,brigroup.co.uk,BRI Wealth Management,brigroup.co.uk,false,,false,,,false,false,automatic,[]
production,2026-07-30,FA-GD-05,geographic_discovery,"Belfast, Northern Ireland",gemini,2,gemini-3-flash-preview,true,brigroup.co.uk,BRI Wealth Management,brigroup.co.uk,false,,false,,,false,false,automatic,[]
production,2026-07-30,FA-GD-05,geographic_discovery,"Belfast, Northern Ireland",gemini,3,gemini-3-flash-preview,true,brigroup.co.uk,BRI Wealth Management,brigroup.co.uk,false,,false,,,false,false,automatic,[]
production,2026-07-30,FA-GD-05,geographic_discovery,"Belfast, Northern Ireland",openai,1,gpt-5.4-2026-03-05,true,brigroup.co.uk,BRI Wealth Management,brigroup.co.uk,false,,false,,,false,false,automatic,[]
production,2026-07-30,FA-GD-05,geographic_discovery,"Belfast, Northern Ireland",openai,2,gpt-5.4-2026-03-05,true,brigroup.co.uk,BRI Wealth Management,brigroup.co.uk,false,,false,,,false,false,automatic,[]
production,2026-07-30,FA-GD-05,geographic_discovery,"Belfast, Northern Ireland",openai,3,gpt-5.4-2026-03-05,true,brigroup.co.uk,BRI Wealth Management,brigroup.co.uk,false,,false,,,false,false,automatic,[]
production,2026-07-30,FA-GD-05,geographic_discovery,"Belfast, Northern Ireland",perplexity,1,sonar-pro,true,brigroup.co.uk,BRI Wealth Management,brigroup.co.uk,false,,false,,,false,false,automatic,[]
production,2026-07-30,FA-GD-05,geographic_discovery,"Belfast, Northern Ireland",perplexity,2,sonar-pro,true,brigroup.co.uk,BRI Wealth Management,brigroup.co.uk,false,,false,,,false,false,automatic,[]
production,2026-07-30,FA-GD-05,geographic_discovery,"Belfast, Northern Ireland",perplexity,3,sonar-pro,true,brigroup.co.uk,BRI Wealth Management,brigroup.co.uk,false,,false,,,false,false,automatic,[]
production,2026-07-30,FA-LC-01,inheritance_later_life_care,UK national,gemini,1,gemini-3-flash-preview,true,brigroup.co.uk,BRI Wealth Management,brigroup.co.uk,false,,false,,,false,false,automatic,[]
production,2026-07-30,FA-LC-01,inheritance_later_life_care,UK national,gemini,2,gemini-3-flash-preview,true,brigroup.co.uk,BRI Wealth Management,brigroup.co.uk,false,,false,,,false,false,automatic,[]
production,2026-07-30,FA-LC-01,inheritance_later_life_care,UK national,gemini,3,gemini-3-flash-preview,true,brigroup.co.uk,BRI Wealth Management,brigroup.co.uk,false,,false,,,false,false,automatic,[]
production,2026-07-30,FA-LC-01,inheritance_later_life_care,UK national,openai,1,gpt-5.4-2026-03-05,true,brigroup.co.uk,BRI Wealth Management,brigroup.co.uk,false,,false,,,false,false,automatic,[]
production,2026-07-30,FA-LC-01,inheritance_later_life_care,UK national,openai,2,gpt-5.4-2026-03-05,true,brigroup.co.uk,BRI Wealth Management,brigroup.co.uk,false,,false,,,false,false,automatic,[]
production,2026-07-30,FA-LC-01,inheritance_later_life_care,UK national,openai,3,gpt-5.4-2026-03-05,true,brigroup.co.uk,BRI Wealth Management,brigroup.co.uk,false,,false,,,false,false,automatic,[]
production,2026-07-30,FA-LC-01,inheritance_later_life_care,UK national,perplexity,1,sonar-pro,true,brigroup.co.uk,BRI Wealth Management,brigroup.co.uk,false,,false,,,false,false,automatic,[]
production,2026-07-30,FA-LC-01,inheritance_later_life_care,UK national,perplexity,2,sonar-pro,true,brigroup.co.uk,BRI Wealth Management,brigroup.co.uk,false,,false,,,false,false,automatic,[]
production,2026-07-30,FA-LC-01,inheritance_later_life_care,UK national,perplexity,3,sonar-pro,true,brigroup.co.uk,BRI Wealth Management,brigroup.co.uk,false,,false,,,false,false,automatic,[]
production,2026-07-30,FA-LC-02,inheritance_later_life_care,UK national,gemini,1,gemini-3-flash-preview,true,brigroup.co.uk,BRI Wealth Management,brigroup.co.uk,false,,false,,,false,false,automatic,[]
production,2026-07-30,FA-LC-02,inheritance_later_life_care,UK national,gemini,2,gemini-3-flash-preview,true,brigroup.co.uk,BRI Wealth Management,brigroup.co.uk,false,,false,,,false,false,automatic,[]
production,2026-07-30,FA-LC-02,inheritance_later_life_care,UK national,gemini,3,gemini-3-flash-preview,true,brigroup.co.uk,BRI Wealth Management,brigroup.co.uk,false,,false,,,false,false,automatic,[]
production,2026-07-30,FA-LC-02,inheritance_later_life_care,UK national,openai,1,gpt-5.4-2026-03-05,true,brigroup.co.uk,BRI Wealth Management,brigroup.co.uk,false,,false,,,false,false,automatic,[]
production,2026-07-30,FA-LC-02,inheritance_later_life_care,UK national,openai,2,gpt-5.4-2026-03-05,true,brigroup.co.uk,BRI Wealth Management,brigroup.co.uk,false,,false,,,false,false,automatic,[]
production,2026-07-30,FA-LC-02,inheritance_later_life_care,UK national,openai,3,gpt-5.4-2026-03-05,true,brigroup.co.uk,BRI Wealth Management,brigroup.co.uk,false,,false,,,false,false,automatic,[]
production,2026-07-30,FA-LC-02,inheritance_later_life_care,UK national,perplexity,1,sonar-pro,true,brigroup.co.uk,BRI Wealth Management,brigroup.co.uk,false,,false,,,false,false,automatic,[]
production,2026-07-30,FA-LC-02,inheritance_later_life_care,UK national,perplexity,2,sonar-pro,true,brigroup.co.uk,BRI Wealth Management,brigroup.co.uk,false,,false,,,false,false,automatic,[]
production,2026-07-30,FA-LC-02,inheritance_later_life_care,UK national,perplexity,3,sonar-pro,true,brigroup.co.uk,BRI Wealth Management,brigroup.co.uk,false,,false,,,false,false,automatic,[]
production,2026-07-30,FA-LC-03,inheritance_later_life_care,UK national,gemini,1,gemini-3-flash-preview,true,brigroup.co.uk,BRI Wealth Management,brigroup.co.uk,false,,false,,,false,false,automatic,[]
production,2026-07-30,FA-LC-03,inheritance_later_life_care,UK national,gemini,2,gemini-3-flash-preview,true,brigroup.co.uk,BRI Wealth Management,brigroup.co.uk,false,,false,,,false,false,automatic,[]
production,2026-07-30,FA-LC-03,inheritance_later_life_care,UK national,gemini,3,gemini-3-flash-preview,true,brigroup.co.uk,BRI Wealth Management,brigroup.co.uk,false,,false,,,false,false,automatic,[]
production,2026-07-30,FA-LC-03,inheritance_later_life_care,UK national,openai,1,gpt-5.4-2026-03-05,true,brigroup.co.uk,BRI Wealth Management,brigroup.co.uk,false,,false,,,false,false,automatic,[]
production,2026-07-30,FA-LC-03,inheritance_later_life_care,UK national,openai,2,gpt-5.4-2026-03-05,true,brigroup.co.uk,BRI Wealth Management,brigroup.co.uk,false,,false,,,false,false,automatic,[]
production,2026-07-30,FA-LC-03,inheritance_later_life_care,UK national,openai,3,gpt-5.4-2026-03-05,true,brigroup.co.uk,BRI Wealth Management,brigroup.co.uk,false,,false,,,false,false,automatic,[]
production,2026-07-30,FA-LC-03,inheritance_later_life_care,UK national,perplexity,1,sonar-pro,true,brigroup.co.uk,BRI Wealth Management,brigroup.co.uk,false,,false,,,false,false,automatic,[]
production,2026-07-30,FA-LC-03,inheritance_later_life_care,UK national,perplexity,2,sonar-pro,true,brigroup.co.uk,BRI Wealth Management,brigroup.co.uk,false,,false,,,false,false,automatic,[]
production,2026-07-30,FA-LC-03,inheritance_later_life_care,UK national,perplexity,3,sonar-pro,true,brigroup.co.uk,BRI Wealth Management,brigroup.co.uk,false,,false,,,false,false,automatic,[]
production,2026-07-30,FA-LC-04,inheritance_later_life_care,UK national,gemini,1,gemini-3-flash-preview,true,brigroup.co.uk,BRI Wealth Management,brigroup.co.uk,false,,false,,,false,false,automatic,[]
production,2026-07-30,FA-LC-04,inheritance_later_life_care,UK national,gemini,2,gemini-3-flash-preview,true,brigroup.co.uk,BRI Wealth Management,brigroup.co.uk,false,,false,,,false,false,automatic,[]
production,2026-07-30,FA-LC-04,inheritance_later_life_care,UK national,gemini,3,gemini-3-flash-preview,true,brigroup.co.uk,BRI Wealth Management,brigroup.co.uk,false,,false,,,false,false,automatic,[]
production,2026-07-30,FA-LC-04,inheritance_later_life_care,UK national,openai,1,gpt-5.4-2026-03-05,true,brigroup.co.uk,BRI Wealth Management,brigroup.co.uk,false,,false,,,false,false,automatic,[]
production,2026-07-30,FA-LC-04,inheritance_later_life_care,UK national,openai,2,gpt-5.4-2026-03-05,true,brigroup.co.uk,BRI Wealth Management,brigroup.co.uk,false,,false,,,false,false,automatic,[]
production,2026-07-30,FA-LC-04,inheritance_later_life_care,UK national,openai,3,gpt-5.4-2026-03-05,true,brigroup.co.uk,BRI Wealth Management,brigroup.co.uk,false,,false,,,false,false,automatic,[]
production,2026-07-30,FA-LC-04,inheritance_later_life_care,UK national,perplexity,1,sonar-pro,true,brigroup.co.uk,BRI Wealth Management,brigroup.co.uk,false,,false,,,false,false,automatic,[]
production,2026-07-30,FA-LC-04,inheritance_later_life_care,UK national,perplexity,2,sonar-pro,true,brigroup.co.uk,BRI Wealth Management,brigroup.co.uk,false,,false,,,false,false,automatic,[]
production,2026-07-30,FA-LC-04,inheritance_later_life_care,UK national,perplexity,3,sonar-pro,true,brigroup.co.uk,BRI Wealth Management,brigroup.co.uk,false,,false,,,false,false,automatic,[]
production,2026-07-30,FA-LC-05,inheritance_later_life_care,UK national,gemini,1,gemini-3-flash-preview,true,brigroup.co.uk,BRI Wealth Management,brigroup.co.uk,false,,false,,,false,false,automatic,[]
production,2026-07-30,FA-LC-05,inheritance_later_life_care,UK national,gemini,2,gemini-3-flash-preview,true,brigroup.co.uk,BRI Wealth Management,brigroup.co.uk,false,,false,,,false,false,automatic,[]
production,2026-07-30,FA-LC-05,inheritance_later_life_care,UK national,gemini,3,gemini-3-flash-preview,true,brigroup.co.uk,BRI Wealth Management,brigroup.co.uk,false,,false,,,false,false,automatic,[]
production,2026-07-30,FA-LC-05,inheritance_later_life_care,UK national,openai,1,gpt-5.4-2026-03-05,true,brigroup.co.uk,BRI Wealth Management,brigroup.co.uk,false,,false,,,false,false,automatic,[]
production,2026-07-30,FA-LC-05,inheritance_later_life_care,UK national,openai,2,gpt-5.4-2026-03-05,true,brigroup.co.uk,BRI Wealth Management,brigroup.co.uk,false,,false,,,false,false,automatic,[]
production,2026-07-30,FA-LC-05,inheritance_later_life_care,UK national,openai,3,gpt-5.4-2026-03-05,true,brigroup.co.uk,BRI Wealth Management,brigroup.co.uk,false,,false,,,false,false,automatic,[]
production,2026-07-30,FA-LC-05,inheritance_later_life_care,UK national,perplexity,1,sonar-pro,true,brigroup.co.uk,BRI Wealth Management,brigroup.co.uk,false,,false,,,false,false,automatic,[]
production,2026-07-30,FA-LC-05,inheritance_later_life_care,UK national,perplexity,2,sonar-pro,true,brigroup.co.uk,BRI Wealth Management,brigroup.co.uk,false,,false,,,false,false,automatic,[]
production,2026-07-30,FA-LC-05,inheritance_later_life_care,UK national,perplexity,3,sonar-pro,true,brigroup.co.uk,BRI Wealth Management,brigroup.co.uk,false,,false,,,false,false,automatic,[]
production,2026-07-30,FA-LE-01,divorce_business_sale_liquidity,UK national,gemini,1,gemini-3-flash-preview,true,brigroup.co.uk,BRI Wealth Management,brigroup.co.uk,false,,false,,,false,false,automatic,[]
production,2026-07-30,FA-LE-01,divorce_business_sale_liquidity,UK national,gemini,2,gemini-3-flash-preview,true,brigroup.co.uk,BRI Wealth Management,brigroup.co.uk,false,,false,,,false,false,automatic,[]
production,2026-07-30,FA-LE-01,divorce_business_sale_liquidity,UK national,gemini,3,gemini-3-flash-preview,true,brigroup.co.uk,BRI Wealth Management,brigroup.co.uk,false,,false,,,false,false,automatic,[]
